gene,ps,mrca_name
MBNL3,2,Eukaryota: 2.1 BYA
PDK2,2,Eukaryota: 2.1 BYA
RPH3A,2,Eukaryota: 2.1 BYA
USP21,2,Eukaryota: 2.1 BYA
TSR1,2,Eukaryota: 2.1 BYA
ZFAND6,2,Eukaryota: 2.1 BYA
ALKBH6,2,Eukaryota: 2.1 BYA
CETN3,2,Eukaryota: 2.1 BYA
HGS,2,Eukaryota: 2.1 BYA
SRPK2,2,Eukaryota: 2.1 BYA
SYTL2,2,Eukaryota: 2.1 BYA
VCP,2,Eukaryota: 2.1 BYA
AP4B1,2,Eukaryota: 2.1 BYA
ESYT2,2,Eukaryota: 2.1 BYA
TUBGCP5,2,Eukaryota: 2.1 BYA
GBF1,2,Eukaryota: 2.1 BYA
SET,2,Eukaryota: 2.1 BYA
CLCN3,2,Eukaryota: 2.1 BYA
ZNF747,2,Eukaryota: 2.1 BYA
ALG12,2,Eukaryota: 2.1 BYA
ERCC1,2,Eukaryota: 2.1 BYA
MRPS27,2,Eukaryota: 2.1 BYA
TOM1,2,Eukaryota: 2.1 BYA
NCOR2,2,Eukaryota: 2.1 BYA
STXBP2,2,Eukaryota: 2.1 BYA
ZNF143,2,Eukaryota: 2.1 BYA
ABCC8,2,Eukaryota: 2.1 BYA
AP3B1,2,Eukaryota: 2.1 BYA
ENTPD6,2,Eukaryota: 2.1 BYA
SLC25A22,2,Eukaryota: 2.1 BYA
MBNL1,2,Eukaryota: 2.1 BYA
MYO15B,2,Eukaryota: 2.1 BYA
EPC1,2,Eukaryota: 2.1 BYA
PUM1,2,Eukaryota: 2.1 BYA
STX1A,2,Eukaryota: 2.1 BYA
AP3B2,2,Eukaryota: 2.1 BYA
DDB1,2,Eukaryota: 2.1 BYA
MYBL1,2,Eukaryota: 2.1 BYA
YIF1B,2,Eukaryota: 2.1 BYA
ALG8,2,Eukaryota: 2.1 BYA
FMN2,2,Eukaryota: 2.1 BYA
HOXA9,2,Eukaryota: 2.1 BYA
SPOP,2,Eukaryota: 2.1 BYA
SLC25A14,2,Eukaryota: 2.1 BYA
PGM3,2,Eukaryota: 2.1 BYA
ATG4C,2,Eukaryota: 2.1 BYA
ALG8,2,Eukaryota: 2.1 BYA
AGO1,2,Eukaryota: 2.1 BYA
PDCD6IP,2,Eukaryota: 2.1 BYA
U2AF1,2,Eukaryota: 2.1 BYA
UNC13A,2,Eukaryota: 2.1 BYA
CWF19L2,2,Eukaryota: 2.1 BYA
DST,2,Eukaryota: 2.1 BYA
NTAQ1,2,Eukaryota: 2.1 BYA
PRCP,2,Eukaryota: 2.1 BYA
RAB6A,2,Eukaryota: 2.1 BYA
SLC36A4,2,Eukaryota: 2.1 BYA
TFDP2,2,Eukaryota: 2.1 BYA
TMEM8B,2,Eukaryota: 2.1 BYA
TEPSIN,2,Eukaryota: 2.1 BYA
DDB1,2,Eukaryota: 2.1 BYA
HEY2,2,Eukaryota: 2.1 BYA
PIEZO1,2,Eukaryota: 2.1 BYA
PMM2,2,Eukaryota: 2.1 BYA
IAH1,2,Eukaryota: 2.1 BYA
NOP58,2,Eukaryota: 2.1 BYA
OSBPL9,2,Eukaryota: 2.1 BYA
PLCE1,2,Eukaryota: 2.1 BYA
SPG11,2,Eukaryota: 2.1 BYA
ATP11C,2,Eukaryota: 2.1 BYA
DMWD,2,Eukaryota: 2.1 BYA
NEURL3,2,Eukaryota: 2.1 BYA
PCGF3,2,Eukaryota: 2.1 BYA
PTBP1,2,Eukaryota: 2.1 BYA
SCAF8,2,Eukaryota: 2.1 BYA
CHKB-CPT1B,2,Eukaryota: 2.1 BYA
ARF1,2,Eukaryota: 2.1 BYA
SSR1,2,Eukaryota: 2.1 BYA
ZNF232,2,Eukaryota: 2.1 BYA
ZFAND2B,2,Eukaryota: 2.1 BYA
ADAP2,2,Eukaryota: 2.1 BYA
ATG4A,2,Eukaryota: 2.1 BYA
ELOB,2,Eukaryota: 2.1 BYA
KLHL23,2,Eukaryota: 2.1 BYA
NCOA7,2,Eukaryota: 2.1 BYA
NDRG2,2,Eukaryota: 2.1 BYA
PPIP5K2,2,Eukaryota: 2.1 BYA
DPM2,2,Eukaryota: 2.1 BYA
GUCA1C,2,Eukaryota: 2.1 BYA
ZNF500,2,Eukaryota: 2.1 BYA
NDRG4,2,Eukaryota: 2.1 BYA
RPP30,2,Eukaryota: 2.1 BYA
GBF1,2,Eukaryota: 2.1 BYA
IPO5,2,Eukaryota: 2.1 BYA
SLC36A1,2,Eukaryota: 2.1 BYA
TUBB6,2,Eukaryota: 2.1 BYA
TRIM59,2,Eukaryota: 2.1 BYA
ZNF44,2,Eukaryota: 2.1 BYA
CHMP4A,2,Eukaryota: 2.1 BYA
PREB,2,Eukaryota: 2.1 BYA
RAB18,2,Eukaryota: 2.1 BYA
RNASEH2B,2,Eukaryota: 2.1 BYA
PIGT,2,Eukaryota: 2.1 BYA
SLC35A3,2,Eukaryota: 2.1 BYA
STX2,2,Eukaryota: 2.1 BYA
TUSC3,2,Eukaryota: 2.1 BYA
XPO1,2,Eukaryota: 2.1 BYA
ATOSA,2,Eukaryota: 2.1 BYA
STAG1,2,Eukaryota: 2.1 BYA
SLC25A22,2,Eukaryota: 2.1 BYA
SF3B2,2,Eukaryota: 2.1 BYA
USP48,2,Eukaryota: 2.1 BYA
ZNF219,2,Eukaryota: 2.1 BYA
ZNF566,2,Eukaryota: 2.1 BYA
ERCC1,2,Eukaryota: 2.1 BYA
MAP2K2,2,Eukaryota: 2.1 BYA
PABPC1,2,Eukaryota: 2.1 BYA
SEC23A,2,Eukaryota: 2.1 BYA
SLC38A3,2,Eukaryota: 2.1 BYA
TOM1L1,2,Eukaryota: 2.1 BYA
GLE1,2,Eukaryota: 2.1 BYA
KCTD1,2,Eukaryota: 2.1 BYA
PABPC4,2,Eukaryota: 2.1 BYA
SYVN1,2,Eukaryota: 2.1 BYA
COPZ1,2,Eukaryota: 2.1 BYA
CYB561A3,2,Eukaryota: 2.1 BYA
IPCEF1,2,Eukaryota: 2.1 BYA
INTS11,2,Eukaryota: 2.1 BYA
PRXL2B,2,Eukaryota: 2.1 BYA
RPL18,2,Eukaryota: 2.1 BYA
ZDHHC16,2,Eukaryota: 2.1 BYA
ATXN2L,2,Eukaryota: 2.1 BYA
CAP1,2,Eukaryota: 2.1 BYA
CAPN1,2,Eukaryota: 2.1 BYA
CERS4,2,Eukaryota: 2.1 BYA
TM7SF2,2,Eukaryota: 2.1 BYA
RAD18,2,Eukaryota: 2.1 BYA
SALL1,2,Eukaryota: 2.1 BYA
CHKA,2,Eukaryota: 2.1 BYA
CREB3L1,2,Eukaryota: 2.1 BYA
OSBPL9,2,Eukaryota: 2.1 BYA
PSMD7,2,Eukaryota: 2.1 BYA
SNX1,2,Eukaryota: 2.1 BYA
GRAMD1B,2,Eukaryota: 2.1 BYA
DCTN1,2,Eukaryota: 2.1 BYA
RAB3GAP2,2,Eukaryota: 2.1 BYA
VPS53,2,Eukaryota: 2.1 BYA
WDR26,2,Eukaryota: 2.1 BYA
DENND1A,2,Eukaryota: 2.1 BYA
POLE,2,Eukaryota: 2.1 BYA
GBF1,2,Eukaryota: 2.1 BYA
GSN,2,Eukaryota: 2.1 BYA
PGAP6,2,Eukaryota: 2.1 BYA
R3HCC1,2,Eukaryota: 2.1 BYA
SLC38A5,2,Eukaryota: 2.1 BYA
SLC4A7,2,Eukaryota: 2.1 BYA
ZBTB11,2,Eukaryota: 2.1 BYA
AP2M1,2,Eukaryota: 2.1 BYA
AP1S3,2,Eukaryota: 2.1 BYA
ERH,2,Eukaryota: 2.1 BYA
OSBPL2,2,Eukaryota: 2.1 BYA
THAP12,2,Eukaryota: 2.1 BYA
PSMD1,2,Eukaryota: 2.1 BYA
VPS53,2,Eukaryota: 2.1 BYA
WT1,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
EIF4G3,2,Eukaryota: 2.1 BYA
VPS53,2,Eukaryota: 2.1 BYA
GIGYF2,2,Eukaryota: 2.1 BYA
TSEN54,2,Eukaryota: 2.1 BYA
EXD2,2,Eukaryota: 2.1 BYA
NCSTN,2,Eukaryota: 2.1 BYA
PITX2,2,Eukaryota: 2.1 BYA
SUMO1,2,Eukaryota: 2.1 BYA
PRDM15,2,Eukaryota: 2.1 BYA
PLEKHA5,2,Eukaryota: 2.1 BYA
R3HDM1,2,Eukaryota: 2.1 BYA
REPS1,2,Eukaryota: 2.1 BYA
USP13,2,Eukaryota: 2.1 BYA
AP1S3,2,Eukaryota: 2.1 BYA
CARMIL2,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
FIG4,2,Eukaryota: 2.1 BYA
GSK3A,2,Eukaryota: 2.1 BYA
PEX10,2,Eukaryota: 2.1 BYA
USP13,2,Eukaryota: 2.1 BYA
ATE1,2,Eukaryota: 2.1 BYA
CNOT2,2,Eukaryota: 2.1 BYA
MACF1,2,Eukaryota: 2.1 BYA
KDM5B,2,Eukaryota: 2.1 BYA
SS18,2,Eukaryota: 2.1 BYA
TBCD,2,Eukaryota: 2.1 BYA
ZNF891,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
LRBA,2,Eukaryota: 2.1 BYA
MPP4,2,Eukaryota: 2.1 BYA
PTPA,2,Eukaryota: 2.1 BYA
MSL3,2,Eukaryota: 2.1 BYA
SELENOF,2,Eukaryota: 2.1 BYA
SF3B1,2,Eukaryota: 2.1 BYA
TRIM40,2,Eukaryota: 2.1 BYA
ALG8,2,Eukaryota: 2.1 BYA
ALG11,2,Eukaryota: 2.1 BYA
ANO7,2,Eukaryota: 2.1 BYA
CLTC,2,Eukaryota: 2.1 BYA
CYB5B,2,Eukaryota: 2.1 BYA
TLCD4,2,Eukaryota: 2.1 BYA
VPS53,2,Eukaryota: 2.1 BYA
VPS41,2,Eukaryota: 2.1 BYA
ATAD3C,2,Eukaryota: 2.1 BYA
ATP11A,2,Eukaryota: 2.1 BYA
MAPK3,2,Eukaryota: 2.1 BYA
PSMD2,2,Eukaryota: 2.1 BYA
SNRPD1,2,Eukaryota: 2.1 BYA
USP31,2,Eukaryota: 2.1 BYA
UCHL5,2,Eukaryota: 2.1 BYA
WWP1,2,Eukaryota: 2.1 BYA
CYTH1,2,Eukaryota: 2.1 BYA
CNOT1,2,Eukaryota: 2.1 BYA
INTS4,2,Eukaryota: 2.1 BYA
MFSD5,2,Eukaryota: 2.1 BYA
PCBP2,2,Eukaryota: 2.1 BYA
PLCE1,2,Eukaryota: 2.1 BYA
SEPTIN9,2,Eukaryota: 2.1 BYA
ZNF410,2,Eukaryota: 2.1 BYA
BTF3,2,Eukaryota: 2.1 BYA
DCAF8,2,Eukaryota: 2.1 BYA
MED12L,2,Eukaryota: 2.1 BYA
PIK3CD,2,Eukaryota: 2.1 BYA
RIC1,2,Eukaryota: 2.1 BYA
H3-7,2,Eukaryota: 2.1 BYA
KAT6B,2,Eukaryota: 2.1 BYA
PTBP2,2,Eukaryota: 2.1 BYA
SMARCE1,2,Eukaryota: 2.1 BYA
SPTAN1,2,Eukaryota: 2.1 BYA
STX18,2,Eukaryota: 2.1 BYA
DNAJC13,2,Eukaryota: 2.1 BYA
ERGIC2,2,Eukaryota: 2.1 BYA
JOSD1,2,Eukaryota: 2.1 BYA
MYO5A,2,Eukaryota: 2.1 BYA
RSF1,2,Eukaryota: 2.1 BYA
AP1G1,2,Eukaryota: 2.1 BYA
SNRPD2,2,Eukaryota: 2.1 BYA
CDC45,2,Eukaryota: 2.1 BYA
EIF2A,2,Eukaryota: 2.1 BYA
MICU2,2,Eukaryota: 2.1 BYA
NOX4,2,Eukaryota: 2.1 BYA
TSEN2,2,Eukaryota: 2.1 BYA
THOC1,2,Eukaryota: 2.1 BYA
TRRAP,2,Eukaryota: 2.1 BYA
ABCC8,2,Eukaryota: 2.1 BYA
BRPF1,2,Eukaryota: 2.1 BYA
MYL6,2,Eukaryota: 2.1 BYA
TERF1,2,Eukaryota: 2.1 BYA
ACTN1,2,Eukaryota: 2.1 BYA
CYP2J2,2,Eukaryota: 2.1 BYA
ERLEC1,2,Eukaryota: 2.1 BYA
ELP4,2,Eukaryota: 2.1 BYA
SLC35A3,2,Eukaryota: 2.1 BYA
SEC11A,2,Eukaryota: 2.1 BYA
STAG2,2,Eukaryota: 2.1 BYA
MKRN2,2,Eukaryota: 2.1 BYA
ABCC5,2,Eukaryota: 2.1 BYA
GNAS,2,Eukaryota: 2.1 BYA
ATE1,2,Eukaryota: 2.1 BYA
ATP10A,2,Eukaryota: 2.1 BYA
ERLEC1,2,Eukaryota: 2.1 BYA
PXMP2,2,Eukaryota: 2.1 BYA
SEC16A,2,Eukaryota: 2.1 BYA
ST3GAL5,2,Eukaryota: 2.1 BYA
TECRL,2,Eukaryota: 2.1 BYA
LARP1,2,Eukaryota: 2.1 BYA
VPS45,2,Eukaryota: 2.1 BYA
ARFGAP1,2,Eukaryota: 2.1 BYA
ANXA3,2,Eukaryota: 2.1 BYA
ANKRD13B,2,Eukaryota: 2.1 BYA
COPS7B,2,Eukaryota: 2.1 BYA
DOCK10,2,Eukaryota: 2.1 BYA
ELMO3,2,Eukaryota: 2.1 BYA
EFCAB2,2,Eukaryota: 2.1 BYA
PSEN2,2,Eukaryota: 2.1 BYA
SCPEP1,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
AP4S1,2,Eukaryota: 2.1 BYA
ABCB4,2,Eukaryota: 2.1 BYA
PRXL2B,2,Eukaryota: 2.1 BYA
GTF2H3,2,Eukaryota: 2.1 BYA
DNAJC19,2,Eukaryota: 2.1 BYA
CSNK1G2,2,Eukaryota: 2.1 BYA
KIF1A,2,Eukaryota: 2.1 BYA
RAB3GAP2,2,Eukaryota: 2.1 BYA
SVIL,2,Eukaryota: 2.1 BYA
USP19,2,Eukaryota: 2.1 BYA
ATL1,2,Eukaryota: 2.1 BYA
NAP1L1,2,Eukaryota: 2.1 BYA
SMG8,2,Eukaryota: 2.1 BYA
TRIM59,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
KATNA1,2,Eukaryota: 2.1 BYA
NCSTN,2,Eukaryota: 2.1 BYA
ATE1,2,Eukaryota: 2.1 BYA
DDX3X,2,Eukaryota: 2.1 BYA
EHD1,2,Eukaryota: 2.1 BYA
DNM1L,2,Eukaryota: 2.1 BYA
GOLT1B,2,Eukaryota: 2.1 BYA
PTPA,2,Eukaryota: 2.1 BYA
SNRPA,2,Eukaryota: 2.1 BYA
HDGFL2,2,Eukaryota: 2.1 BYA
SBF1,2,Eukaryota: 2.1 BYA
MOB3A,2,Eukaryota: 2.1 BYA
PABPC1,2,Eukaryota: 2.1 BYA
PTBP1,2,Eukaryota: 2.1 BYA
AP1S3,2,Eukaryota: 2.1 BYA
CTSD,2,Eukaryota: 2.1 BYA
GNAL,2,Eukaryota: 2.1 BYA
RAD23A,2,Eukaryota: 2.1 BYA
ZNF138,2,Eukaryota: 2.1 BYA
EMC1,2,Eukaryota: 2.1 BYA
GOSR2,2,Eukaryota: 2.1 BYA
GPR108,2,Eukaryota: 2.1 BYA
STK19,2,Eukaryota: 2.1 BYA
TUBA1C,2,Eukaryota: 2.1 BYA
CEP78,2,Eukaryota: 2.1 BYA
METAP2,2,Eukaryota: 2.1 BYA
MUS81,2,Eukaryota: 2.1 BYA
RANBP10,2,Eukaryota: 2.1 BYA
SF3B3,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
MLLT10,2,Eukaryota: 2.1 BYA
SLC25A32,2,Eukaryota: 2.1 BYA
PHF8,2,Eukaryota: 2.1 BYA
SACM1L,2,Eukaryota: 2.1 BYA
SNRK,2,Eukaryota: 2.1 BYA
CFAP298-TCP10L,2,Eukaryota: 2.1 BYA
KIF1B,2,Eukaryota: 2.1 BYA
TMEM62,2,Eukaryota: 2.1 BYA
USP15,2,Eukaryota: 2.1 BYA
USB1,2,Eukaryota: 2.1 BYA
MMS19,2,Eukaryota: 2.1 BYA
NACC1,2,Eukaryota: 2.1 BYA
POLR1D,2,Eukaryota: 2.1 BYA
TLCD4,2,Eukaryota: 2.1 BYA
TRIM17,2,Eukaryota: 2.1 BYA
GRAMD2B,2,Eukaryota: 2.1 BYA
KPNA2,2,Eukaryota: 2.1 BYA
LCLAT1,2,Eukaryota: 2.1 BYA
METAP1,2,Eukaryota: 2.1 BYA
DRAP1,2,Eukaryota: 2.1 BYA
UBE3A,2,Eukaryota: 2.1 BYA
CHERP,2,Eukaryota: 2.1 BYA
MED6,2,Eukaryota: 2.1 BYA
RMC1,2,Eukaryota: 2.1 BYA
STX1A,2,Eukaryota: 2.1 BYA
UBE3B,2,Eukaryota: 2.1 BYA
ATP6V1E1,2,Eukaryota: 2.1 BYA
CTDSPL2,2,Eukaryota: 2.1 BYA
DUS2,2,Eukaryota: 2.1 BYA
KHSRP,2,Eukaryota: 2.1 BYA
EIF4G1,2,Eukaryota: 2.1 BYA
KHDRBS3,2,Eukaryota: 2.1 BYA
KMT5A,2,Eukaryota: 2.1 BYA
SLTM,2,Eukaryota: 2.1 BYA
TRAPPC2L,2,Eukaryota: 2.1 BYA
ALG6,2,Eukaryota: 2.1 BYA
GPS1,2,Eukaryota: 2.1 BYA
FMN2,2,Eukaryota: 2.1 BYA
HOXB8,2,Eukaryota: 2.1 BYA
EIF6,2,Eukaryota: 2.1 BYA
TBC1D8,2,Eukaryota: 2.1 BYA
AP1S2,2,Eukaryota: 2.1 BYA
FIP1L1,2,Eukaryota: 2.1 BYA
IFRD1,2,Eukaryota: 2.1 BYA
DPF2,2,Eukaryota: 2.1 BYA
SLC4A11,2,Eukaryota: 2.1 BYA
SPPL2A,2,Eukaryota: 2.1 BYA
TBCEL,2,Eukaryota: 2.1 BYA
ZBTB38,2,Eukaryota: 2.1 BYA
APH1B,2,Eukaryota: 2.1 BYA
EIF4G2,2,Eukaryota: 2.1 BYA
METTL22,2,Eukaryota: 2.1 BYA
PPP4R3A,2,Eukaryota: 2.1 BYA
SMG1,2,Eukaryota: 2.1 BYA
ZNF276,2,Eukaryota: 2.1 BYA
ATG10,2,Eukaryota: 2.1 BYA
E2F7,2,Eukaryota: 2.1 BYA
FIP1L1,2,Eukaryota: 2.1 BYA
CDK16,2,Eukaryota: 2.1 BYA
BRIP1,2,Eukaryota: 2.1 BYA
CAMK2B,2,Eukaryota: 2.1 BYA
NGDN,2,Eukaryota: 2.1 BYA
ARHGAP21,2,Eukaryota: 2.1 BYA
USP22,2,Eukaryota: 2.1 BYA
NDUFS4,2,Eukaryota: 2.1 BYA
PPWD1,2,Eukaryota: 2.1 BYA
UCP3,2,Eukaryota: 2.1 BYA
YJU2,2,Eukaryota: 2.1 BYA
ARPC4-TTLL3,2,Eukaryota: 2.1 BYA
ADAT1,2,Eukaryota: 2.1 BYA
GRAMD1B,2,Eukaryota: 2.1 BYA
CANX,2,Eukaryota: 2.1 BYA
NDRG1,2,Eukaryota: 2.1 BYA
RAD23A,2,Eukaryota: 2.1 BYA
ATXN2,2,Eukaryota: 2.1 BYA
DERL2,2,Eukaryota: 2.1 BYA
MAN1A2,2,Eukaryota: 2.1 BYA
MSL3,2,Eukaryota: 2.1 BYA
PALD1,2,Eukaryota: 2.1 BYA
SYVN1,2,Eukaryota: 2.1 BYA
CHN1,2,Eukaryota: 2.1 BYA
KPNA2,2,Eukaryota: 2.1 BYA
NUP85,2,Eukaryota: 2.1 BYA
NT5C3B,2,Eukaryota: 2.1 BYA
ATP10A,2,Eukaryota: 2.1 BYA
CTNS,2,Eukaryota: 2.1 BYA
HRAS,2,Eukaryota: 2.1 BYA
RFC1,2,Eukaryota: 2.1 BYA
UBE2G1,2,Eukaryota: 2.1 BYA
ZDHHC6,2,Eukaryota: 2.1 BYA
MEIS3,2,Eukaryota: 2.1 BYA
LYRM4,2,Eukaryota: 2.1 BYA
MICU1,2,Eukaryota: 2.1 BYA
MYO15A,2,Eukaryota: 2.1 BYA
SPPL2A,2,Eukaryota: 2.1 BYA
ZEB2,2,Eukaryota: 2.1 BYA
CAB39L,2,Eukaryota: 2.1 BYA
GNPTG,2,Eukaryota: 2.1 BYA
MRPS27,2,Eukaryota: 2.1 BYA
USP54,2,Eukaryota: 2.1 BYA
CENPE,2,Eukaryota: 2.1 BYA
GNAO1,2,Eukaryota: 2.1 BYA
GGA2,2,Eukaryota: 2.1 BYA
PSMD1,2,Eukaryota: 2.1 BYA
TAF4,2,Eukaryota: 2.1 BYA
ATP10A,2,Eukaryota: 2.1 BYA
CAPZB,2,Eukaryota: 2.1 BYA
COG4,2,Eukaryota: 2.1 BYA
TENT4A,2,Eukaryota: 2.1 BYA
PHF21A,2,Eukaryota: 2.1 BYA
RANBP2,2,Eukaryota: 2.1 BYA
LOC107984156,2,Eukaryota: 2.1 BYA
CTSE,2,Eukaryota: 2.1 BYA
LPIN2,2,Eukaryota: 2.1 BYA
PICALM,2,Eukaryota: 2.1 BYA
TUBG1,2,Eukaryota: 2.1 BYA
ZEB2,2,Eukaryota: 2.1 BYA
CALML4,2,Eukaryota: 2.1 BYA
CAPN3,2,Eukaryota: 2.1 BYA
DPF1,2,Eukaryota: 2.1 BYA
KAT5,2,Eukaryota: 2.1 BYA
RPS6KA5,2,Eukaryota: 2.1 BYA
MAP2K3,2,Eukaryota: 2.1 BYA
CPSF4,2,Eukaryota: 2.1 BYA
EIF4G3,2,Eukaryota: 2.1 BYA
PSMD7,2,Eukaryota: 2.1 BYA
SEC14L2,2,Eukaryota: 2.1 BYA
ZFAND6,2,Eukaryota: 2.1 BYA
KAT2A,2,Eukaryota: 2.1 BYA
NLRC5,2,Eukaryota: 2.1 BYA
NCBP2,2,Eukaryota: 2.1 BYA
SLC35B1,2,Eukaryota: 2.1 BYA
SF3B3,2,Eukaryota: 2.1 BYA
TERF1,2,Eukaryota: 2.1 BYA
VPS45,2,Eukaryota: 2.1 BYA
ZFAT,2,Eukaryota: 2.1 BYA
ATRX,2,Eukaryota: 2.1 BYA
EIF2A,2,Eukaryota: 2.1 BYA
FIG4,2,Eukaryota: 2.1 BYA
USP35,2,Eukaryota: 2.1 BYA
ARMC8,2,Eukaryota: 2.1 BYA
FMN1,2,Eukaryota: 2.1 BYA
ALG8,2,Eukaryota: 2.1 BYA
USP32,2,Eukaryota: 2.1 BYA
UBQLNL,2,Eukaryota: 2.1 BYA
ZNF562,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
ANAPC10,2,Eukaryota: 2.1 BYA
BTBD9,2,Eukaryota: 2.1 BYA
COP1,2,Eukaryota: 2.1 BYA
CPNE1,2,Eukaryota: 2.1 BYA
DCTN1,2,Eukaryota: 2.1 BYA
GPS1,2,Eukaryota: 2.1 BYA
RHOT2,2,Eukaryota: 2.1 BYA
RPL22,2,Eukaryota: 2.1 BYA
SART3,2,Eukaryota: 2.1 BYA
TMEM241,2,Eukaryota: 2.1 BYA
UNC13D,2,Eukaryota: 2.1 BYA
AP3M2,2,Eukaryota: 2.1 BYA
CNOT9,2,Eukaryota: 2.1 BYA
EIF2B3,2,Eukaryota: 2.1 BYA
YIF1B,2,Eukaryota: 2.1 BYA
ZFPL1,2,Eukaryota: 2.1 BYA
AP2S1,2,Eukaryota: 2.1 BYA
DDX23,2,Eukaryota: 2.1 BYA
INF2,2,Eukaryota: 2.1 BYA
QARS1,2,Eukaryota: 2.1 BYA
USP13,2,Eukaryota: 2.1 BYA
ATP2A2,2,Eukaryota: 2.1 BYA
CAP1,2,Eukaryota: 2.1 BYA
CCNQ,2,Eukaryota: 2.1 BYA
ENY2,2,Eukaryota: 2.1 BYA
SBF1,2,Eukaryota: 2.1 BYA
MYO1B,2,Eukaryota: 2.1 BYA
ZNF587B,2,Eukaryota: 2.1 BYA
CLNS1A,2,Eukaryota: 2.1 BYA
RPL6,2,Eukaryota: 2.1 BYA
ZNF658,2,Eukaryota: 2.1 BYA
PRKAG1,2,Eukaryota: 2.1 BYA
CHMP1A,2,Eukaryota: 2.1 BYA
RABGGTA,2,Eukaryota: 2.1 BYA
TDRD3,2,Eukaryota: 2.1 BYA
EXT2,2,Eukaryota: 2.1 BYA
KMT2C,2,Eukaryota: 2.1 BYA
LRPPRC,2,Eukaryota: 2.1 BYA
TENT4B,2,Eukaryota: 2.1 BYA
WAC,2,Eukaryota: 2.1 BYA
AP3S2,2,Eukaryota: 2.1 BYA
CHD3,2,Eukaryota: 2.1 BYA
SPOUT1,2,Eukaryota: 2.1 BYA
AP1M1,2,Eukaryota: 2.1 BYA
EIF2A,2,Eukaryota: 2.1 BYA
MYO1H,2,Eukaryota: 2.1 BYA
NECAP1,2,Eukaryota: 2.1 BYA
PAX6,2,Eukaryota: 2.1 BYA
GTF2A2,2,Eukaryota: 2.1 BYA
ZBTB40,2,Eukaryota: 2.1 BYA
ANXA6,2,Eukaryota: 2.1 BYA
C1D,2,Eukaryota: 2.1 BYA
CANX,2,Eukaryota: 2.1 BYA
CYP21A2,2,Eukaryota: 2.1 BYA
EMC2,2,Eukaryota: 2.1 BYA
PPP4R3A,2,Eukaryota: 2.1 BYA
CDC45,2,Eukaryota: 2.1 BYA
ECD,2,Eukaryota: 2.1 BYA
GOSR1,2,Eukaryota: 2.1 BYA
KIF6,2,Eukaryota: 2.1 BYA
MPPE1,2,Eukaryota: 2.1 BYA
SPPL2A,2,Eukaryota: 2.1 BYA
NA,2,Eukaryota: 2.1 BYA
SLC29A1,2,Eukaryota: 2.1 BYA
SAMD8,2,Eukaryota: 2.1 BYA
ATP6V0A1,2,Eukaryota: 2.1 BYA
ZDHHC16,2,Eukaryota: 2.1 BYA
ATXN3,2,Eukaryota: 2.1 BYA
NKIRAS2,2,Eukaryota: 2.1 BYA
PHF12,2,Eukaryota: 2.1 BYA
PRPF8,2,Eukaryota: 2.1 BYA
TAF3,2,Eukaryota: 2.1 BYA
TTC13,2,Eukaryota: 2.1 BYA
MYO5C,2,Eukaryota: 2.1 BYA
RABAC1,2,Eukaryota: 2.1 BYA
PSEN2,2,Eukaryota: 2.1 BYA
COPS4,2,Eukaryota: 2.1 BYA
DCAF7,2,Eukaryota: 2.1 BYA
KMT2C,2,Eukaryota: 2.1 BYA
PRUNE2,2,Eukaryota: 2.1 BYA
TMEM87B,2,Eukaryota: 2.1 BYA
INTS4,2,Eukaryota: 2.1 BYA
NBAS,2,Eukaryota: 2.1 BYA
NMD3,2,Eukaryota: 2.1 BYA
PSEN2,2,Eukaryota: 2.1 BYA
RPL29,2,Eukaryota: 2.1 BYA
TUBA1B,2,Eukaryota: 2.1 BYA
UBE2O,2,Eukaryota: 2.1 BYA
TXNL4A,2,Eukaryota: 2.1 BYA
USP3,2,Eukaryota: 2.1 BYA
ATXN3,2,Eukaryota: 2.1 BYA
GPS1,2,Eukaryota: 2.1 BYA
DDX41,2,Eukaryota: 2.1 BYA
RAD51C,2,Eukaryota: 2.1 BYA
TGIF1,2,Eukaryota: 2.1 BYA
TTC12,2,Eukaryota: 2.1 BYA
EMC1,2,Eukaryota: 2.1 BYA
HORMAD1,2,Eukaryota: 2.1 BYA
KAT6B,2,Eukaryota: 2.1 BYA
LRPPRC,2,Eukaryota: 2.1 BYA
MEIS1,2,Eukaryota: 2.1 BYA
MOB3C,2,Eukaryota: 2.1 BYA
REEP6,2,Eukaryota: 2.1 BYA
PRSS16,2,Eukaryota: 2.1 BYA
VTA1,2,Eukaryota: 2.1 BYA
ANP32A,2,Eukaryota: 2.1 BYA
DCUN1D1,2,Eukaryota: 2.1 BYA
RCE1,2,Eukaryota: 2.1 BYA
HACE1,2,Eukaryota: 2.1 BYA
ORMDL2,2,Eukaryota: 2.1 BYA
RPL36,2,Eukaryota: 2.1 BYA
